timestamp,total_elapsed_us,delta_us,signal,value
'10:52:32.244.322,1636662599,2401,Temp_Low,31.0
'10:52:32.347.188,1636765465,102866,Current,72.4
'10:52:32.347.188,1636765465,102866,Voltage,332.8
'10:52:32.347.188,1636765465,102866,Battery_SOC,54.0
'10:52:32.349.597,1636767874,2409,Temp_High,41.0
'10:52:32.349.597,1636767874,2409,Temp_Low,31.0
'10:52:32.452.447,1636870724,102850,Current,73.4
'10:52:32.452.447,1636870724,102850,Voltage,332.8
'10:52:32.452.447,1636870724,102850,Battery_SOC,55.0
'10:52:32.454.895,1636873172,2448,Temp_High,42.0
'10:52:32.454.895,1636873172,2448,Temp_Low,32.0
'10:52:32.557.769,1636976046,102874,Current,74.4
'10:52:32.557.769,1636976046,102874,Voltage,332.8
'10:52:32.557.769,1636976046,102874,Battery_SOC,56.0
'10:52:32.560.138,1636978415,2369,Temp_High,42.0
'10:52:32.560.138,1636978415,2369,Temp_Low,32.0
'10:52:32.662.994,1637081271,102856,Current,75.4
'10:52:32.662.994,1637081271,102856,Voltage,332.8
'10:52:32.662.994,1637081271,102856,Battery_SOC,57.0
'10:52:32.665.419,1637083696,2425,Temp_High,42.0
'10:52:32.665.419,1637083696,2425,Temp_Low,32.0
'10:52:32.768.291,1637186568,102872,Current,76.4
'10:52:32.768.291,1637186568,102872,Voltage,332.8
'10:52:32.768.291,1637186568,102872,Battery_SOC,58.0
'10:52:32.770.679,1637188956,2388,Temp_High,43.0
'10:52:32.770.679,1637188956,2388,Temp_Low,33.0
'10:52:32.873.557,1637291834,102878,Current,51.8
'10:52:32.873.557,1637291834,102878,Voltage,358.4
'10:52:32.873.557,1637291834,102878,Battery_SOC,59.0
'10:52:32.875.920,1637294197,2363,Temp_High,43.0
'10:52:32.875.920,1637294197,2363,Temp_Low,33.0
'10:52:32.978.802,1637397079,102882,Current,52.8
'10:52:32.978.802,1637397079,102882,Voltage,358.4
'10:52:32.978.802,1637397079,102882,Battery_SOC,60.0
'10:52:32.981.268,1637399545,2466,Temp_High,44.0
'10:52:32.981.268,1637399545,2466,Temp_Low,34.0
'10:52:33.084.055,1637502332,102787,Current,53.8
'10:52:33.084.055,1637502332,102787,Voltage,358.4
'10:52:33.084.055,1637502332,102787,Battery_SOC,61.0
'10:52:33.086.469,1637504746,2414,Temp_High,44.0
'10:52:33.086.469,1637504746,2414,Temp_Low,34.0
'10:52:33.189.299,1637607576,102830,Current,54.8
'10:52:33.189.299,1637607576,102830,Voltage,358.4
'10:52:33.189.299,1637607576,102830,Battery_SOC,62.0
'10:52:33.191.821,1637610098,2522,Temp_High,44.0
'10:52:33.191.821,1637610098,2522,Temp_Low,34.0
'10:52:33.294.625,1637712902,102804,Current,55.8
'10:52:33.294.625,1637712902,102804,Voltage,358.4
'10:52:33.294.625,1637712902,102804,Battery_SOC,63.0
'10:52:33.297.022,1637715299,2397,Temp_High,45.0
'10:52:33.297.022,1637715299,2397,Temp_Low,35.0
'10:52:33.399.876,1637818153,102854,Current,56.8
'10:52:33.399.876,1637818153,102854,Voltage,358.4
'10:52:33.399.876,1637818153,102854,Battery_SOC,64.0
'10:52:33.402.279,1637820556,2403,Temp_High,45.0
'10:52:33.402.279,1637820556,2403,Temp_Low,35.0
'10:52:33.505.147,1637923424,102868,Current,57.8
'10:52:33.505.147,1637923424,102868,Voltage,358.4
'10:52:33.505.147,1637923424,102868,Battery_SOC,65.0
'10:52:33.507.547,1637925824,2400,Temp_High,46.0
'10:52:33.507.547,1637925824,2400,Temp_Low,36.0
'10:52:33.610.411,1638028688,102864,Current,58.8
'10:52:33.610.411,1638028688,102864,Voltage,358.4
'10:52:33.610.411,1638028688,102864,Battery_SOC,66.0
'10:52:33.612.816,1638031093,2405,Temp_High,46.0
'10:52:33.612.816,1638031093,2405,Temp_Low,36.0
'10:52:33.715.678,1638133955,102862,Current,59.8
'10:52:33.715.678,1638133955,102862,Voltage,358.4
'10:52:33.715.678,1638133955,102862,Battery_SOC,67.0
'10:52:33.718.081,1638136358,2403,Temp_High,46.0
'10:52:33.718.081,1638136358,2403,Temp_Low,36.0
'10:52:33.820.933,1638239210,102852,Current,60.8
'10:52:33.820.933,1638239210,102852,Voltage,358.4
'10:52:33.820.933,1638239210,102852,Battery_SOC,68.0
'10:52:33.823.357,1638241634,2424,Temp_High,47.0
'10:52:33.823.357,1638241634,2424,Temp_Low,37.0
'10:52:33.926.174,1638344451,102817,Current,61.8
'10:52:33.926.174,1638344451,102817,Voltage,358.4
'10:52:33.926.174,1638344451,102817,Battery_SOC,69.0
'10:52:33.928.636,1638346913,2462,Temp_High,47.0
'10:52:33.928.636,1638346913,2462,Temp_Low,37.0
'10:52:34.031.444,1638449721,102808,Current,62.8
'10:52:34.031.444,1638449721,102808,Voltage,358.4
'10:52:34.031.444,1638449721,102808,Battery_SOC,70.0
'10:52:34.033.913,1638452190,2469,Temp_High,48.0
'10:52:34.033.913,1638452190,2469,Temp_Low,38.0
'10:52:34.136.773,1638555050,102860,Current,63.8
'10:52:34.136.773,1638555050,102860,Voltage,358.4
'10:52:34.136.773,1638555050,102860,Battery_SOC,71.0
'10:52:34.139.226,1638557503,2453,Temp_High,48.0
'10:52:34.139.226,1638557503,2453,Temp_Low,38.0
'10:52:34.242.109,1638660386,102883,Current,64.8
'10:52:34.242.109,1638660386,102883,Voltage,358.4
'10:52:34.242.109,1638660386,102883,Battery_SOC,72.0
'10:52:34.244.452,1638662729,2343,Temp_High,48.0
'10:52:34.244.452,1638662729,2343,Temp_Low,38.0
'10:52:34.347.328,1638765605,102876,Current,65.8
'10:52:34.347.328,1638765605,102876,Voltage,358.4
'10:52:34.347.328,1638765605,102876,Battery_SOC,73.0
'10:52:34.349.718,1638767995,2390,Temp_High,49.0
'10:52:34.349.718,1638767995,2390,Temp_Low,39.0
'10:52:34.452.592,1638870869,102874,Current,66.8
'10:52:34.452.592,1638870869,102874,Voltage,358.4
'10:52:34.452.592,1638870869,102874,Battery_SOC,74.0
'10:52:34.454.995,1638873272,2403,Temp_High,49.0
'10:52:34.454.995,1638873272,2403,Temp_Low,39.0
'10:52:34.557.863,1638976140,102868,Current,67.8
'10:52:34.557.863,1638976140,102868,Voltage,358.4
'10:52:34.557.863,1638976140,102868,Battery_SOC,75.0
'10:52:34.560.272,1638978549,2409,Temp_High,50.0
'10:52:34.560.272,1638978549,2409,Temp_Low,40.0
'10:52:34.663.124,1639081401,102852,Current,68.8
'10:52:34.663.124,1639081401,102852,Voltage,358.4
'10:52:34.663.124,1639081401,102852,Battery_SOC,76.0
'10:52:34.665.544,1639083821,2420,Temp_High,50.0
'10:52:34.665.544,1639083821,2420,Temp_Low,40.0
'10:52:34.768.402,1639186679,102858,Current,95.4
'10:52:34.768.402,1639186679,102858,Voltage,358.4
'10:52:34.768.402,1639186679,102858,Battery_SOC,77.0
'10:52:34.770.811,1639189088,2409,Temp_High,50.0
'10:52:34.770.811,1639189088,2409,Temp_Low,40.0
'10:52:34.873.681,1639291958,102870,Current,96.4
'10:52:34.873.681,1639291958,102870,Voltage,358.4
'10:52:34.873.681,1639291958,102870,Battery_SOC,78.0
'10:52:34.876.098,1639294375,2417,Temp_High,51.0
'10:52:34.876.098,1639294375,2417,Temp_Low,41.0
'10:52:34.978.979,1639397256,102881,Current,97.4
'10:52:34.978.979,1639397256,102881,Voltage,358.4
'10:52:34.978.979,1639397256,102881,Battery_SOC,79.0
'10:52:34.981.380,1639399657,2401,Temp_High,51.0
'10:52:34.981.380,1639399657,2401,Temp_Low,41.0
'10:52:35.084.238,1639502515,102858,Current,98.4
'10:52:35.084.238,1639502515,102858,Voltage,358.4
'10:52:35.084.238,1639502515,102858,Battery_SOC,80.0
'10:52:35.086.639,1639504916,2401,Temp_High,52.0
'10:52:35.086.639,1639504916,2401,Temp_Low,42.0
'10:52:35.189.493,1639607770,102854,Current,99.4
'10:52:35.189.493,1639607770,102854,Voltage,358.4
'10:52:35.189.493,1639607770,102854,Battery_SOC,81.0
'10:52:35.191.914,1639610191,2421,Temp_High,52.0
'10:52:35.191.914,1639610191,2421,Temp_Low,42.0
'10:52:35.294.791,1639713068,102877,Current,100.4
'10:52:35.294.791,1639713068,102877,Voltage,358.4
'10:52:35.294.791,1639713068,102877,Battery_SOC,82.0
'10:52:35.297.188,1639715465,2397,Temp_High,52.0
'10:52:35.297.188,1639715465,2397,Temp_Low,42.0
'10:52:35.400.052,1639818329,102864,Current,101.4
'10:52:35.400.052,1639818329,102864,Voltage,358.4
'10:52:35.400.052,1639818329,102864,Battery_SOC,83.0
'10:52:35.402.457,1639820734,2405,Temp_High,53.0
'10:52:35.402.457,1639820734,2405,Temp_Low,43.0
'10:52:35.505.313,1639923590,102856,Current,76.8
'10:52:35.505.313,1639923590,102856,Voltage,384.0
'10:52:35.505.313,1639923590,102856,Battery_SOC,84.0
'10:52:35.507.682,1639925959,2369,Temp_High,53.0
'10:52:35.507.682,1639925959,2369,Temp_Low,43.0
'10:52:35.610.552,1640028829,102870,Current,77.8
'10:52:35.610.552,1640028829,102870,Voltage,384.0
'10:52:35.610.552,1640028829,102870,Battery_SOC,85.0
'10:52:35.612.924,1640031201,2372,Temp_High,54.0
'10:52:35.612.924,1640031201,2372,Temp_Low,44.0
'10:52:35.715.786,1640134063,102862,Current,78.8
'10:52:35.715.786,1640134063,102862,Voltage,384.0
'10:52:35.715.786,1640134063,102862,Battery_SOC,86.0
'10:52:35.718.187,1640136464,2401,Temp_High,54.0
'10:52:35.718.187,1640136464,2401,Temp_Low,44.0
'10:52:35.821.044,1640239321,102857,Current,79.8
'10:52:35.821.044,1640239321,102857,Voltage,384.0
'10:52:35.821.044,1640239321,102857,Battery_SOC,87.0
'10:52:35.823.497,1640241774,2453,Temp_High,54.0
'10:52:35.823.497,1640241774,2453,Temp_Low,44.0
'10:52:35.926.379,1640344656,102882,Current,80.8
'10:52:35.926.379,1640344656,102882,Voltage,384.0
'10:52:35.926.379,1640344656,102882,Battery_SOC,88.0
'10:52:35.928.734,1640347011,2355,Temp_High,55.0
'10:52:35.928.734,1640347011,2355,Temp_Low,45.0
'10:52:36.031.596,1640449873,102862,Current,81.8
'10:52:36.031.596,1640449873,102862,Voltage,384.0
'10:52:36.031.596,1640449873,102862,Battery_SOC,89.0
'10:52:36.034.004,1640452281,2408,Temp_High,55.0
'10:52:36.034.004,1640452281,2408,Temp_Low,45.0
'10:52:36.136.874,1640555151,102870,Current,82.8
'10:52:36.136.874,1640555151,102870,Voltage,384.0
'10:52:36.136.874,1640555151,102870,Battery_SOC,90.0
'10:52:36.139.273,1640557550,2399,Temp_High,56.0
'10:52:36.139.273,1640557550,2399,Temp_Low,46.0
'10:52:36.242.155,1640660432,102882,Current,83.8
'10:52:36.242.155,1640660432,102882,Voltage,384.0
'10:52:36.242.155,1640660432,102882,Battery_SOC,91.0
'10:52:36.244.556,1640662833,2401,Temp_High,56.0
'10:52:36.244.556,1640662833,2401,Temp_Low,46.0
'10:52:36.347.434,1640765711,102878,Current,84.8
'10:52:36.347.434,1640765711,102878,Voltage,384.0
'10:52:36.347.434,1640765711,102878,Battery_SOC,92.0
'10:52:36.349.830,1640768107,2396,Temp_High,56.0
'10:52:36.349.830,1640768107,2396,Temp_Low,46.0
'10:52:36.452.696,1640870973,102866,Current,85.8
'10:52:36.452.696,1640870973,102866,Voltage,384.0
'10:52:36.452.696,1640870973,102866,Battery_SOC,93.0
'10:52:36.455.103,1640873380,2407,Temp_High,57.0
'10:52:36.455.103,1640873380,2407,Temp_Low,47.0
'10:52:36.557.901,1640976178,102798,Current,86.8
'10:52:36.557.901,1640976178,102798,Voltage,384.0
'10:52:36.557.901,1640976178,102798,Battery_SOC,94.0
'10:52:36.560.374,1640978651,2473,Temp_High,57.0
'10:52:36.560.374,1640978651,2473,Temp_Low,47.0
'10:52:36.663.120,1641081397,102746,Current,87.8
'10:52:36.663.120,1641081397,102746,Voltage,384.0
'10:52:36.663.120,1641081397,102746,Battery_SOC,95.0
'10:52:36.665.660,1641083937,2540,Temp_High,58.0
'10:52:36.665.660,1641083937,2540,Temp_Low,48.0
'10:52:36.768.917,1641187194,103257,Current,88.8
'10:52:36.768.917,1641187194,103257,Voltage,384.0
'10:52:36.768.917,1641187194,103257,Battery_SOC,96.0
'10:52:36.770.943,1641189220,2026,Temp_High,58.0
'10:52:36.770.943,1641189220,2026,Temp_Low,48.0
'10:52:36.873.765,1641292042,102822,Current,89.8
'10:52:36.873.765,1641292042,102822,Voltage,384.0
'10:52:36.873.765,1641292042,102822,Battery_SOC,97.0
'10:52:36.876.200,1641294477,2435,Temp_High,58.0
'10:52:36.876.200,1641294477,2435,Temp_Low,48.0
'10:52:36.979.075,1641397352,102875,Current,90.8
'10:52:36.979.075,1641397352,102875,Voltage,384.0
'10:52:36.979.075,1641397352,102875,Battery_SOC,98.0
'10:52:36.981.502,1641399779,2427,Temp_High,59.0
'10:52:36.981.502,1641399779,2427,Temp_Low,49.0
'10:52:37.084.320,1641502597,102818,Current,91.8
'10:52:37.084.320,1641502597,102818,Voltage,384.0
'10:52:37.084.320,1641502597,102818,Battery_SOC,99.0
'10:52:37.086.723,1641505000,2403,Temp_High,59.0
'10:52:37.086.723,1641505000,2403,Temp_Low,49.0
'10:52:37.189.579,1641607856,102856,Current,92.8
'10:52:37.189.579,1641607856,102856,Voltage,384.0
'10:52:37.189.579,1641607856,102856,Battery_SOC,100.0
'10:52:37.192.040,1641610317,2461,Temp_High,60.0
'10:52:37.192.040,1641610317,2461,Temp_Low,50.0
'10:52:37.294.956,1641713233,102916,Current,18.4
'10:52:37.294.956,1641713233,102916,Voltage,281.6
'10:52:37.294.956,1641713233,102916,Battery_SOC,0.0
'10:52:37.297.288,1641715565,2332,Temp_High,20.0
'10:52:37.297.288,1641715565,2332,Temp_Low,10.0
'10:52:37.400.072,1641818349,102784,Current,19.4
'10:52:37.400.072,1641818349,102784,Voltage,281.6
'10:52:37.400.072,1641818349,102784,Battery_SOC,1.0
'10:52:37.402.389,1641820666,2317,Temp_High,20.0
'10:52:37.402.389,1641820666,2317,Temp_Low,10.0
'10:52:37.505.184,1641923461,102795,Current,20.4
'10:52:37.505.184,1641923461,102795,Voltage,281.6
'10:52:37.505.184,1641923461,102795,Battery_SOC,2.0
'10:52:37.507.543,1641925820,2359,Temp_High,20.0
'10:52:37.507.543,1641925820,2359,Temp_Low,10.0
'10:52:37.610.329,1642028606,102786,Current,21.4
'10:52:37.610.329,1642028606,102786,Voltage,281.6
'10:52:37.610.329,1642028606,102786,Battery_SOC,3.0
'10:52:37.612.602,1642030879,2273,Temp_High,21.0
'10:52:37.612.602,1642030879,2273,Temp_Low,11.0
'10:52:37.715.396,1642133673,102794,Current,22.4
'10:52:37.715.396,1642133673,102794,Voltage,281.6
'10:52:37.715.396,1642133673,102794,Battery_SOC,4.0
'10:52:37.717.708,1642135985,2312,Temp_High,21.0
'10:52:37.717.708,1642135985,2312,Temp_Low,11.0
'10:52:37.820.518,1642238795,102810,Current,23.4
'10:52:37.820.518,1642238795,102810,Voltage,281.6
'10:52:37.820.518,1642238795,102810,Battery_SOC,5.0
'10:52:37.822.829,1642241106,2311,Temp_High,22.0
'10:52:37.822.829,1642241106,2311,Temp_Low,12.0
'10:52:37.925.609,1642343886,102780,Current,24.4
'10:52:37.925.609,1642343886,102780,Voltage,281.6
'10:52:37.925.609,1642343886,102780,Battery_SOC,6.0
'10:52:37.927.934,1642346211,2325,Temp_High,22.0
'10:52:37.927.934,1642346211,2325,Temp_Low,12.0
'10:52:38.030.710,1642448987,102776,Current,25.4
'10:52:38.030.710,1642448987,102776,Voltage,281.6
'10:52:38.030.710,1642448987,102776,Battery_SOC,7.0
'10:52:38.033.038,1642451315,2328,Temp_High,22.0
'10:52:38.033.038,1642451315,2328,Temp_Low,12.0
'10:52:38.135.812,1642554089,102774,Current,0.8
'10:52:38.135.812,1642554089,102774,Voltage,307.2
'10:52:38.135.812,1642554089,102774,Battery_SOC,8.0
'10:52:38.138.125,1642556402,2313,Temp_High,23.0
'10:52:38.138.125,1642556402,2313,Temp_Low,13.0
'10:52:38.240.849,1642659126,102724,Current,1.8
'10:52:38.240.849,1642659126,102724,Voltage,307.2
'10:52:38.240.849,1642659126,102724,Battery_SOC,9.0
'10:52:38.243.258,1642661535,2409,Temp_High,23.0
'10:52:38.243.258,1642661535,2409,Temp_Low,13.0
'10:52:38.345.997,1642764274,102739,Current,2.8
'10:52:38.345.997,1642764274,102739,Voltage,307.2
'10:52:38.345.997,1642764274,102739,Battery_SOC,10.0
'10:52:38.348.456,1642766733,2459,Temp_High,24.0
'10:52:38.348.456,1642766733,2459,Temp_Low,14.0
'10:52:38.451.284,1642869561,102828,Current,3.8
'10:52:38.451.284,1642869561,102828,Voltage,307.2
'10:52:38.451.284,1642869561,102828,Battery_SOC,11.0
'10:52:38.453.675,1642871952,2391,Temp_High,24.0
'10:52:38.453.675,1642871952,2391,Temp_Low,14.0
'10:52:38.556.507,1642974784,102832,Current,4.8
'10:52:38.556.507,1642974784,102832,Voltage,307.2
'10:52:38.556.507,1642974784,102832,Battery_SOC,12.0
'10:52:38.558.909,1642977186,2402,Temp_High,24.0
'10:52:38.558.909,1642977186,2402,Temp_Low,14.0
'10:52:38.661.745,1643080022,102836,Current,5.8
'10:52:38.661.745,1643080022,102836,Voltage,307.2
'10:52:38.661.745,1643080022,102836,Battery_SOC,13.0
'10:52:38.664.154,1643082431,2409,Temp_High,25.0
'10:52:38.664.154,1643082431,2409,Temp_Low,15.0
'10:52:38.766.968,1643185245,102814,Current,6.8
'10:52:38.766.968,1643185245,102814,Voltage,307.2
'10:52:38.766.968,1643185245,102814,Battery_SOC,14.0
'10:52:38.769.386,1643187663,2418,Temp_High,25.0
'10:52:38.769.386,1643187663,2418,Temp_Low,15.0
'10:52:38.872.204,1643290481,102818,Current,7.8
'10:52:38.872.204,1643290481,102818,Voltage,307.2
'10:52:38.872.204,1643290481,102818,Battery_SOC,15.0
'10:52:38.874.625,1643292902,2421,Temp_High,26.0
'10:52:38.874.625,1643292902,2421,Temp_Low,16.0
'10:52:38.977.505,1643395782,102880,Current,8.8
'10:52:38.977.505,1643395782,102880,Voltage,307.2
'10:52:38.977.505,1643395782,102880,Battery_SOC,16.0
'10:52:38.979.900,1643398177,2395,Temp_High,26.0
'10:52:38.979.900,1643398177,2395,Temp_Low,16.0
'10:52:39.082.702,1643500979,102802,Current,9.8
'10:52:39.082.702,1643500979,102802,Voltage,307.2
'10:52:39.082.702,1643500979,102802,Battery_SOC,17.0
'10:52:39.085.154,1643503431,2452,Temp_High,26.0
'10:52:39.085.154,1643503431,2452,Temp_Low,16.0
'10:52:39.187.980,1643606257,102826,Current,10.8
'10:52:39.187.980,1643606257,102826,Voltage,307.2
'10:52:39.187.980,1643606257,102826,Battery_SOC,18.0
'10:52:39.190.453,1643608730,2473,Temp_High,27.0
'10:52:39.190.453,1643608730,2473,Temp_Low,17.0
'10:52:39.293.339,1643711616,102886,Current,11.8
'10:52:39.293.339,1643711616,102886,Voltage,307.2
'10:52:39.293.339,1643711616,102886,Battery_SOC,19.0
'10:52:39.295.690,1643713967,2351,Temp_High,27.0
'10:52:39.295.690,1643713967,2351,Temp_Low,17.0
'10:52:39.398.570,1643816847,102880,Current,12.8
'10:52:39.398.570,1643816847,102880,Voltage,307.2
'10:52:39.398.570,1643816847,102880,Battery_SOC,20.0
'10:52:39.400.956,1643819233,2386,Temp_High,28.0
'10:52:39.400.956,1643819233,2386,Temp_Low,18.0
'10:52:39.503.828,1643922105,102872,Current,13.8
'10:52:39.503.828,1643922105,102872,Voltage,307.2
'10:52:39.503.828,1643922105,102872,Battery_SOC,21.0
'10:52:39.506.229,1643924506,2401,Temp_High,28.0
'10:52:39.506.229,1643924506,2401,Temp_Low,18.0
'10:52:39.609.091,1644027368,102862,Current,14.8
'10:52:39.609.091,1644027368,102862,Voltage,307.2
'10:52:39.609.091,1644027368,102862,Battery_SOC,22.0
'10:52:39.611.508,1644029785,2417,Temp_High,28.0
'10:52:39.611.508,1644029785,2417,Temp_Low,18.0
'10:52:39.714.366,1644132643,102858,Current,15.8
'10:52:39.714.366,1644132643,102858,Voltage,307.2
'10:52:39.714.366,1644132643,102858,Battery_SOC,23.0
'10:52:39.716.774,1644135051,2408,Temp_High,29.0
'10:52:39.716.774,1644135051,2408,Temp_Low,19.0
'10:52:39.819.648,1644237925,102874,Current,16.8
'10:52:39.819.648,1644237925,102874,Voltage,307.2
'10:52:39.819.648,1644237925,102874,Battery_SOC,24.0
'10:52:39.822.055,1644240332,2407,Temp_High,29.0
'10:52:39.822.055,1644240332,2407,Temp_Low,19.0
'10:52:39.924.943,1644343220,102888,Current,17.8
'10:52:39.924.943,1644343220,102888,Voltage,307.2
'10:52:39.924.943,1644343220,102888,Battery_SOC,25.0
'10:52:39.927.344,1644345621,2401,Temp_High,30.0
'10:52:39.927.344,1644345621,2401,Temp_Low,20.0
'10:52:40.030.218,1644448495,102874,Current,44.4
'10:52:40.030.218,1644448495,102874,Voltage,307.2
'10:52:40.030.218,1644448495,102874,Battery_SOC,26.0
'10:52:40.032.628,1644450905,2410,Temp_High,30.0
'10:52:40.032.628,1644450905,2410,Temp_Low,20.0
'10:52:40.135.478,1644553755,102850,Current,45.4
'10:52:40.135.478,1644553755,102850,Voltage,307.2
'10:52:40.135.478,1644553755,102850,Battery_SOC,27.0
'10:52:40.137.895,1644556172,2417,Temp_High,30.0
'10:52:40.137.895,1644556172,2417,Temp_Low,20.0
'10:52:40.240.755,1644659032,102860,Current,46.4
'10:52:40.240.755,1644659032,102860,Voltage,307.2
'10:52:40.240.755,1644659032,102860,Battery_SOC,28.0
'10:52:40.243.174,1644661451,2419,Temp_High,31.0
'10:52:40.243.174,1644661451,2419,Temp_Low,21.0
'10:52:40.346.054,1644764331,102880,Current,47.4
'10:52:40.346.054,1644764331,102880,Voltage,307.2
'10:52:40.346.054,1644764331,102880,Battery_SOC,29.0
'10:52:40.348.579,1644766856,2525,Temp_High,31.0
'10:52:40.348.579,1644766856,2525,Temp_Low,21.0
'10:52:40.451.292,1644869569,102713,Current,48.4
'10:52:40.451.292,1644869569,102713,Voltage,307.2
'10:52:40.451.292,1644869569,102713,Battery_SOC,30.0
'10:52:40.453.721,1644871998,2429,Temp_High,32.0
'10:52:40.453.721,1644871998,2429,Temp_Low,22.0
'10:52:40.556.608,1644974885,102887,Current,49.4
'10:52:40.556.608,1644974885,102887,Voltage,307.2
'10:52:40.556.608,1644974885,102887,Battery_SOC,31.0
'10:52:40.559.071,1644977348,2463,Temp_High,32.0
'10:52:40.559.071,1644977348,2463,Temp_Low,22.0
'10:52:40.661.915,1645080192,102844,Current,50.4
'10:52:40.661.915,1645080192,102844,Voltage,307.2
'10:52:40.661.915,1645080192,102844,Battery_SOC,32.0
'10:52:40.664.298,1645082575,2383,Temp_High,32.0
'10:52:40.664.298,1645082575,2383,Temp_Low,22.0
'10:52:40.767.174,1645185451,102876,Current,25.8
'10:52:40.767.174,1645185451,102876,Voltage,332.8
'10:52:40.767.174,1645185451,102876,Battery_SOC,33.0
'10:52:40.769.566,1645187843,2392,Temp_High,33.0
'10:52:40.769.566,1645187843,2392,Temp_Low,23.0
'10:52:40.872.375,1645290652,102809,Current,26.8
'10:52:40.872.375,1645290652,102809,Voltage,332.8
'10:52:40.872.375,1645290652,102809,Battery_SOC,34.0
'10:52:40.874.788,1645293065,2413,Temp_High,33.0
'10:52:40.874.788,1645293065,2413,Temp_Low,23.0
'10:52:40.977.685,1645395962,102897,Current,27.8
'10:52:40.977.685,1645395962,102897,Voltage,332.8
'10:52:40.977.685,1645395962,102897,Battery_SOC,35.0
'10:52:40.980.034,1645398311,2349,Temp_High,34.0
'10:52:40.980.034,1645398311,2349,Temp_Low,24.0
'10:52:41.082.886,1645501163,102852,Current,28.8
'10:52:41.082.886,1645501163,102852,Voltage,332.8
'10:52:41.082.886,1645501163,102852,Battery_SOC,36.0
'10:52:41.085.291,1645503568,2405,Temp_High,34.0
'10:52:41.085.291,1645503568,2405,Temp_Low,24.0
'10:52:41.188.173,1645606450,102882,Current,29.8
'10:52:41.188.173,1645606450,102882,Voltage,332.8
'10:52:41.188.173,1645606450,102882,Battery_SOC,37.0
'10:52:41.190.567,1645608844,2394,Temp_High,34.0
'10:52:41.190.567,1645608844,2394,Temp_Low,24.0
'10:52:41.293.455,1645711732,102888,Current,30.8
'10:52:41.293.455,1645711732,102888,Voltage,332.8
'10:52:41.293.455,1645711732,102888,Battery_SOC,38.0
'10:52:41.295.842,1645714119,2387,Temp_High,35.0
'10:52:41.295.842,1645714119,2387,Temp_Low,25.0
'10:52:41.398.704,1645816981,102862,Current,31.8
'10:52:41.398.704,1645816981,102862,Voltage,332.8
'10:52:41.398.704,1645816981,102862,Battery_SOC,39.0
'10:52:41.401.117,1645819394,2413,Temp_High,35.0
'10:52:41.401.117,1645819394,2413,Temp_Low,25.0
'10:52:41.503.968,1645922245,102851,Current,32.8
'10:52:41.503.968,1645922245,102851,Voltage,332.8
'10:52:41.503.968,1645922245,102851,Battery_SOC,40.0
'10:52:41.506.387,1645924664,2419,Temp_High,36.0
'10:52:41.506.387,1645924664,2419,Temp_Low,26.0
'10:52:41.609.203,1646027480,102816,Current,33.8
'10:52:41.609.203,1646027480,102816,Voltage,332.8
'10:52:41.609.203,1646027480,102816,Battery_SOC,41.0
'10:52:41.611.662,1646029939,2459,Temp_High,36.0
'10:52:41.611.662,1646029939,2459,Temp_Low,26.0
'10:52:41.714.484,1646132761,102822,Current,34.8
'10:52:41.714.484,1646132761,102822,Voltage,332.8
'10:52:41.714.484,1646132761,102822,Battery_SOC,42.0
'10:52:41.716.935,1646135212,2451,Temp_High,36.0
'10:52:41.716.935,1646135212,2451,Temp_Low,26.0
'10:52:41.819.779,1646238056,102844,Current,35.8
'10:52:41.819.779,1646238056,102844,Voltage,332.8
'10:52:41.819.779,1646238056,102844,Battery_SOC,43.0
'10:52:41.822.183,1646240460,2404,Temp_High,37.0
'10:52:41.822.183,1646240460,2404,Temp_Low,27.0
'10:52:41.925.059,1646343336,102876,Current,36.8
'10:52:41.925.059,1646343336,102876,Voltage,332.8
'10:52:41.925.059,1646343336,102876,Battery_SOC,44.0
'10:52:41.927.461,1646345738,2402,Temp_High,37.0
'10:52:41.927.461,1646345738,2402,Temp_Low,27.0
'10:52:42.030.331,1646448608,102870,Current,37.8
'10:52:42.030.331,1646448608,102870,Voltage,332.8
'10:52:42.030.331,1646448608,102870,Battery_SOC,45.0
'10:52:42.032.732,1646451009,2401,Temp_High,38.0
'10:52:42.032.732,1646451009,2401,Temp_Low,28.0
'10:52:42.135.584,1646553861,102852,Current,38.8
'10:52:42.135.584,1646553861,102852,Voltage,332.8
'10:52:42.135.584,1646553861,102852,Battery_SOC,46.0
'10:52:42.137.991,1646556268,2407,Temp_High,38.0
'10:52:42.137.991,1646556268,2407,Temp_Low,28.0
'10:52:42.240.849,1646659126,102858,Current,39.8
'10:52:42.240.849,1646659126,102858,Voltage,332.8
'10:52:42.240.849,1646659126,102858,Battery_SOC,47.0
'10:52:42.243.261,1646661538,2412,Temp_High,38.0
'10:52:42.243.261,1646661538,2412,Temp_Low,28.0
'10:52:42.346.119,1646764396,102858,Current,40.8
'10:52:42.346.119,1646764396,102858,Voltage,332.8
'10:52:42.346.119,1646764396,102858,Battery_SOC,48.0
'10:52:42.348.534,1646766811,2415,Temp_High,39.0
'10:52:42.348.534,1646766811,2415,Temp_Low,29.0
'10:52:42.451.382,1646869659,102848,Current,41.8
'10:52:42.451.382,1646869659,102848,Voltage,332.8
'10:52:42.451.382,1646869659,102848,Battery_SOC,49.0
'10:52:42.453.785,1646872062,2403,Temp_High,39.0
