timestamp,total_elapsed_us,delta_us,signal,value
31:30.0,41045845,102808,Current,62.8
31:30.0,41045845,102808,Voltage,358.4
31:30.0,41045845,102808,Battery_SOC,70
31:30.0,41048311,2466,Temp_High,48
31:30.0,41048311,2466,Temp_Low,38
31:30.1,41151173,102862,Current,63.8
31:30.1,41151173,102862,Voltage,358.4
31:30.1,41151173,102862,Battery_SOC,71
31:30.1,41153586,2413,Temp_High,48
31:30.1,41153586,2413,Temp_Low,38
31:30.2,41256358,102772,Current,64.8
31:30.2,41256358,102772,Voltage,358.4
31:30.2,41256358,102772,Battery_SOC,72
31:30.3,41258901,2543,Temp_High,48
31:30.3,41258901,2543,Temp_Low,38
31:30.4,41361724,102823,Current,65.8
31:30.4,41361724,102823,Voltage,358.4
31:30.4,41361724,102823,Battery_SOC,73
31:30.4,41364131,2407,Temp_High,49
31:30.4,41364131,2407,Temp_Low,39
31:30.5,41466981,102850,Current,66.8
31:30.5,41466981,102850,Voltage,358.4
31:30.5,41466981,102850,Battery_SOC,74
31:30.5,41469406,2425,Temp_High,49
31:30.5,41469406,2425,Temp_Low,39
31:30.6,41572260,102854,Current,67.8
31:30.6,41572260,102854,Voltage,358.4
31:30.6,41572260,102854,Battery_SOC,75
31:30.6,41574684,2424,Temp_High,50
31:30.6,41574684,2424,Temp_Low,40
31:30.7,41677532,102848,Current,68.8
31:30.7,41677532,102848,Voltage,358.4
31:30.7,41677532,102848,Battery_SOC,76
31:30.7,41679955,2423,Temp_High,50
31:30.7,41679955,2423,Temp_Low,40
31:30.8,41782823,102868,Current,95.4
31:30.8,41782823,102868,Voltage,358.4
31:30.8,41782823,102868,Battery_SOC,77
31:30.8,41785240,2417,Temp_High,50
31:30.8,41785240,2417,Temp_Low,40
31:30.9,41888100,102860,Current,96.4
31:30.9,41888100,102860,Voltage,358.4
31:30.9,41888100,102860,Battery_SOC,78
31:30.9,41890522,2422,Temp_High,51
31:30.9,41890522,2422,Temp_Low,41
31:31.0,41993410,102888,Current,97.4
31:31.0,41993410,102888,Voltage,358.4
31:31.0,41993410,102888,Battery_SOC,79
31:31.0,41995807,2397,Temp_High,51
31:31.0,41995807,2397,Temp_Low,41
31:31.1,42098657,102850,Current,98.4
31:31.1,42098657,102850,Voltage,358.4
31:31.1,42098657,102850,Battery_SOC,80
31:31.1,42101119,2462,Temp_High,52
31:31.1,42101119,2462,Temp_Low,42
31:31.2,42203993,102874,Current,99.4
31:31.2,42203993,102874,Voltage,358.4
31:31.2,42203993,102874,Battery_SOC,81
31:31.2,42206358,2365,Temp_High,52
31:31.2,42206358,2365,Temp_Low,42
31:31.3,42309240,102882,Current,100.4
31:31.3,42309240,102882,Voltage,358.4
31:31.3,42309240,102882,Battery_SOC,82
31:31.3,42311637,2397,Temp_High,52
31:31.3,42311637,2397,Temp_Low,42
31:31.4,42414461,102824,Current,101.4
31:31.4,42414461,102824,Voltage,358.4
31:31.4,42414461,102824,Battery_SOC,83
31:31.4,42416895,2434,Temp_High,53
31:31.4,42416895,2434,Temp_Low,43
31:31.5,42519787,102892,Current,76.8
31:31.5,42519787,102892,Voltage,384
31:31.5,42519787,102892,Battery_SOC,84
31:31.5,42522130,2343,Temp_High,53
31:31.5,42522130,2343,Temp_Low,43
31:31.6,42624994,102864,Current,77.8
31:31.6,42624994,102864,Voltage,384
31:31.6,42624994,102864,Battery_SOC,85
31:31.6,42627373,2379,Temp_High,54
31:31.6,42627373,2379,Temp_Low,44
31:31.7,42730231,102858,Current,78.8
31:31.7,42730231,102858,Voltage,384
31:31.7,42730231,102858,Battery_SOC,86
31:31.7,42732649,2418,Temp_High,54
31:31.7,42732649,2418,Temp_Low,44
31:31.8,42835501,102852,Current,79.8
31:31.8,42835501,102852,Voltage,384
31:31.8,42835501,102852,Battery_SOC,87
31:31.8,42837928,2427,Temp_High,54
31:31.8,42837928,2427,Temp_Low,44
31:31.9,42940780,102852,Current,80.8
31:31.9,42940780,102852,Voltage,384
31:31.9,42940780,102852,Battery_SOC,88
31:31.9,42943198,2418,Temp_High,55
31:31.9,42943198,2418,Temp_Low,45
31:32.0,43046003,102805,Current,81.8
31:32.0,43046003,102805,Voltage,384
31:32.0,43046003,102805,Battery_SOC,89
31:32.0,43048449,2446,Temp_High,55
31:32.0,43048449,2446,Temp_Low,45
31:32.1,43151275,102826,Current,82.8
31:32.1,43151275,102826,Voltage,384
31:32.1,43151275,102826,Battery_SOC,90
31:32.1,43153734,2459,Temp_High,56
31:32.1,43153734,2459,Temp_Low,46
31:32.2,43256606,102872,Current,83.8
31:32.2,43256606,102872,Voltage,384
31:32.2,43256606,102872,Battery_SOC,91
31:32.3,43259016,2410,Temp_High,56
31:32.3,43259016,2410,Temp_Low,46
31:32.4,43361821,102805,Current,84.8
31:32.4,43361821,102805,Voltage,384
31:32.4,43361821,102805,Battery_SOC,92
31:32.4,43364285,2464,Temp_High,56
31:32.4,43364285,2464,Temp_Low,46
31:32.5,43467083,102798,Current,85.8
31:32.5,43467083,102798,Voltage,384
31:32.5,43467083,102798,Battery_SOC,93
31:32.5,43469550,2467,Temp_High,57
31:32.5,43469550,2467,Temp_Low,47
31:32.6,43572414,102864,Current,86.8
31:32.6,43572414,102864,Voltage,384
31:32.6,43572414,102864,Battery_SOC,94
31:32.6,43574828,2414,Temp_High,57
31:32.6,43574828,2414,Temp_Low,47
31:32.7,43677682,102854,Current,87.8
31:32.7,43677682,102854,Voltage,384
31:32.7,43677682,102854,Battery_SOC,95
31:32.7,43680107,2425,Temp_High,58
31:32.7,43680107,2425,Temp_Low,48
31:32.8,43782965,102858,Current,88.8
31:32.8,43782965,102858,Voltage,384
31:32.8,43782965,102858,Battery_SOC,96
31:32.8,43785415,2450,Temp_High,58
31:32.8,43785415,2450,Temp_Low,48
31:32.9,43888297,102882,Current,89.8
31:32.9,43888297,102882,Voltage,384
31:32.9,43888297,102882,Battery_SOC,97
31:32.9,43890664,2367,Temp_High,58
31:32.9,43890664,2367,Temp_Low,48
31:33.0,43993496,102832,Current,90.8
31:33.0,43993496,102832,Voltage,384
31:33.0,43993496,102832,Battery_SOC,98
31:33.0,43995943,2447,Temp_High,59
31:33.0,43995943,2447,Temp_Low,49
31:33.1,44098783,102840,Current,91.8
31:33.1,44098783,102840,Voltage,384
31:33.1,44098783,102840,Battery_SOC,99
31:33.1,44101198,2415,Temp_High,59
31:33.1,44101198,2415,Temp_Low,49
31:33.2,44204057,102859,Current,92.8
31:33.2,44204057,102859,Voltage,384
31:33.2,44204057,102859,Battery_SOC,100
31:33.2,44206514,2457,Temp_High,60
31:33.2,44206514,2457,Temp_Low,50
31:33.3,44309438,102924,Current,18.4
31:33.3,44309438,102924,Voltage,281.6
31:33.3,44309438,102924,Battery_SOC,0
31:33.3,44311759,2321,Temp_High,20
31:33.3,44311759,2321,Temp_Low,10
31:33.4,44414533,102774,Current,19.4
31:33.4,44414533,102774,Voltage,281.6
31:33.4,44414533,102774,Battery_SOC,1
31:33.4,44416863,2330,Temp_High,20
31:33.4,44416863,2330,Temp_Low,10
31:33.5,44519651,102788,Current,20.4
31:33.5,44519651,102788,Voltage,281.6
31:33.5,44519651,102788,Battery_SOC,2
31:33.5,44521980,2329,Temp_High,20
31:33.5,44521980,2329,Temp_Low,10
31:33.6,44624744,102764,Current,21.4
31:33.6,44624744,102764,Voltage,281.6
31:33.6,44624744,102764,Battery_SOC,3
31:33.6,44627079,2335,Temp_High,21
31:33.6,44627079,2335,Temp_Low,11
31:33.7,44729846,102767,Current,22.4
31:33.7,44729846,102767,Voltage,281.6
31:33.7,44729846,102767,Battery_SOC,4
31:33.7,44732183,2337,Temp_High,21
31:33.7,44732183,2337,Temp_Low,11
31:33.8,44834973,102790,Current,23.4
31:33.8,44834973,102790,Voltage,281.6
31:33.8,44834973,102790,Battery_SOC,5
31:33.8,44837365,2392,Temp_High,22
31:33.8,44837365,2392,Temp_Low,12
31:33.9,44940072,102707,Current,24.4
31:33.9,44940072,102707,Voltage,281.6
31:33.9,44940072,102707,Battery_SOC,6
31:33.9,44942403,2331,Temp_High,22
31:33.9,44942403,2331,Temp_Low,12
31:34.0,45045160,102757,Current,25.4
31:34.0,45045160,102757,Voltage,281.6
31:34.0,45045160,102757,Battery_SOC,7
31:34.0,45047526,2366,Temp_High,22
31:34.0,45047526,2366,Temp_Low,12
31:34.1,45150300,102774,Current,0.8
31:34.1,45150300,102774,Voltage,307.2
31:34.1,45150300,102774,Battery_SOC,8
31:34.1,45152620,2320,Temp_High,23
31:34.1,45152620,2320,Temp_Low,13
31:34.2,45255407,102787,Current,1.8
31:34.2,45255407,102787,Voltage,307.2
31:34.2,45255407,102787,Battery_SOC,9
31:34.3,45257754,2347,Temp_High,23
31:34.3,45257754,2347,Temp_Low,13
31:34.4,45360530,102776,Current,2.8
31:34.4,45360530,102776,Voltage,307.2
31:34.4,45360530,102776,Battery_SOC,10
31:34.4,45362951,2421,Temp_High,24
31:34.4,45362951,2421,Temp_Low,14
31:34.5,45465777,102826,Current,3.8
31:34.5,45465777,102826,Voltage,307.2
31:34.5,45465777,102826,Battery_SOC,11
31:34.5,45468215,2438,Temp_High,24
31:34.5,45468215,2438,Temp_Low,14
31:34.6,45571067,102852,Current,4.8
31:34.6,45571067,102852,Voltage,307.2
31:34.6,45571067,102852,Battery_SOC,12
31:34.6,45573412,2345,Temp_High,24
31:34.6,45573412,2345,Temp_Low,14
31:34.7,45676250,102838,Current,5.8
31:34.7,45676250,102838,Voltage,307.2
31:34.7,45676250,102838,Battery_SOC,13
31:34.7,45678647,2397,Temp_High,25
31:34.7,45678647,2397,Temp_Low,15
31:34.8,45781503,102856,Current,6.8
31:34.8,45781503,102856,Voltage,307.2
31:34.8,45781503,102856,Battery_SOC,14
31:34.8,45783887,2384,Temp_High,25
31:34.8,45783887,2384,Temp_Low,15
31:34.9,45886705,102818,Current,7.8
31:34.9,45886705,102818,Voltage,307.2
31:34.9,45886705,102818,Battery_SOC,15
31:34.9,45889130,2425,Temp_High,26
31:34.9,45889130,2425,Temp_Low,16
31:35.0,45992006,102876,Current,8.8
31:35.0,45992006,102876,Voltage,307.2
31:35.0,45992006,102876,Battery_SOC,16
31:35.0,45994401,2395,Temp_High,26
31:35.0,45994401,2395,Temp_Low,16
31:35.1,46097257,102856,Current,9.8
31:35.1,46097257,102856,Voltage,307.2
31:35.1,46097257,102856,Battery_SOC,17
31:35.1,46099661,2404,Temp_High,26
31:35.1,46099661,2404,Temp_Low,16
31:35.2,46202525,102864,Current,10.8
31:35.2,46202525,102864,Voltage,307.2
31:35.2,46202525,102864,Battery_SOC,18
31:35.2,46204922,2397,Temp_High,27
31:35.2,46204922,2397,Temp_Low,17
31:35.3,46307804,102882,Current,11.8
31:35.3,46307804,102882,Voltage,307.2
31:35.3,46307804,102882,Battery_SOC,19
31:35.3,46310187,2383,Temp_High,27
31:35.3,46310187,2383,Temp_Low,17
31:35.4,46413042,102855,Current,12.8
31:35.4,46413042,102855,Voltage,307.2
31:35.4,46413042,102855,Battery_SOC,20
31:35.4,46415461,2419,Temp_High,28
31:35.4,46415461,2419,Temp_Low,18
31:35.5,46518309,102848,Current,13.8
31:35.5,46518309,102848,Voltage,307.2
31:35.5,46518309,102848,Battery_SOC,21
31:35.5,46520730,2421,Temp_High,28
31:35.5,46520730,2421,Temp_Low,18
31:35.6,46623534,102804,Current,14.8
31:35.6,46623534,102804,Voltage,307.2
31:35.6,46623534,102804,Battery_SOC,22
31:35.6,46626002,2468,Temp_High,28
31:35.6,46626002,2468,Temp_Low,18
31:35.7,46728798,102796,Current,15.8
31:35.7,46728798,102796,Voltage,307.2
31:35.7,46728798,102796,Battery_SOC,23
31:35.7,46731247,2449,Temp_High,29
31:35.7,46731247,2449,Temp_Low,19
31:35.8,46834115,102868,Current,16.8
31:35.8,46834115,102868,Voltage,307.2
31:35.8,46834115,102868,Battery_SOC,24
31:35.8,46836516,2401,Temp_High,29
31:35.8,46836516,2401,Temp_Low,19
31:35.9,46939380,102864,Current,17.8
31:35.9,46939380,102864,Voltage,307.2
31:35.9,46939380,102864,Battery_SOC,25
31:35.9,46941786,2406,Temp_High,30
31:35.9,46941786,2406,Temp_Low,20
31:36.0,47044658,102872,Current,44.4
31:36.0,47044658,102872,Voltage,307.2
31:36.0,47044658,102872,Battery_SOC,26
31:36.0,47047045,2387,Temp_High,30
31:36.0,47047045,2387,Temp_Low,20
31:36.1,47149897,102852,Current,45.4
31:36.1,47149897,102852,Voltage,307.2
31:36.1,47149897,102852,Battery_SOC,27
31:36.1,47152350,2453,Temp_High,30
31:36.1,47152350,2453,Temp_Low,20
31:36.2,47255229,102879,Current,46.4
31:36.2,47255229,102879,Voltage,307.2
31:36.2,47255229,102879,Battery_SOC,28
31:36.2,47257600,2371,Temp_High,31
31:36.2,47257600,2371,Temp_Low,21
31:36.4,47360462,102862,Current,47.4
31:36.4,47360462,102862,Voltage,307.2
31:36.4,47360462,102862,Battery_SOC,29
31:36.4,47362869,2407,Temp_High,31
31:36.4,47362869,2407,Temp_Low,21
31:36.5,47465749,102880,Current,48.4
31:36.5,47465749,102880,Voltage,307.2
31:36.5,47465749,102880,Battery_SOC,30
31:36.5,47468142,2393,Temp_High,32
31:36.5,47468142,2393,Temp_Low,22
31:36.6,47571021,102879,Current,49.4
31:36.6,47571021,102879,Voltage,307.2
31:36.6,47571021,102879,Battery_SOC,31
31:36.6,47573428,2407,Temp_High,32
31:36.6,47573428,2407,Temp_Low,22
31:36.7,47676296,102868,Current,50.4
31:36.7,47676296,102868,Voltage,307.2
31:36.7,47676296,102868,Battery_SOC,32
31:36.7,47678703,2407,Temp_High,32
31:36.7,47678703,2407,Temp_Low,22
31:36.8,47781551,102848,Current,25.8
31:36.8,47781551,102848,Voltage,332.8
31:36.8,47781551,102848,Battery_SOC,33
31:36.8,47783927,2376,Temp_High,33
31:36.8,47783927,2376,Temp_Low,23
31:36.9,47886785,102858,Current,26.8
31:36.9,47886785,102858,Voltage,332.8
31:36.9,47886785,102858,Battery_SOC,34
31:36.9,47889164,2379,Temp_High,33
31:36.9,47889164,2379,Temp_Low,23
31:37.0,47992034,102870,Current,27.8
31:37.0,47992034,102870,Voltage,332.8
31:37.0,47992034,102870,Battery_SOC,35
31:37.0,47994425,2391,Temp_High,34
31:37.0,47994425,2391,Temp_Low,24
31:37.1,48097296,102871,Current,28.8
31:37.1,48097296,102871,Voltage,332.8
31:37.1,48097296,102871,Battery_SOC,36
31:37.1,48099697,2401,Temp_High,34
31:37.1,48099697,2401,Temp_Low,24
31:37.2,48202559,102862,Current,29.8
31:37.2,48202559,102862,Voltage,332.8
31:37.2,48202559,102862,Battery_SOC,37
31:37.2,48204976,2417,Temp_High,34
31:37.2,48204976,2417,Temp_Low,24
31:37.3,48307836,102860,Current,30.8
31:37.3,48307836,102860,Voltage,332.8
31:37.3,48307836,102860,Battery_SOC,38
31:37.3,48310239,2403,Temp_High,35
31:37.3,48310239,2403,Temp_Low,25
31:37.4,48413088,102849,Current,31.8
31:37.4,48413088,102849,Voltage,332.8
31:37.4,48413088,102849,Battery_SOC,39
31:37.4,48415507,2419,Temp_High,35
31:37.4,48415507,2419,Temp_Low,25
31:37.5,48518377,102870,Current,32.8
31:37.5,48518377,102870,Voltage,332.8
31:37.5,48518377,102870,Battery_SOC,40
31:37.5,48520788,2411,Temp_High,36
31:37.5,48520788,2411,Temp_Low,26
31:37.6,48623636,102848,Current,33.8
31:37.6,48623636,102848,Voltage,332.8
31:37.6,48623636,102848,Battery_SOC,41
31:37.6,48626130,2494,Temp_High,36
31:37.6,48626130,2494,Temp_Low,26
31:37.7,48728805,102675,Current,34.8
31:37.7,48728805,102675,Voltage,332.8
31:37.7,48728805,102675,Battery_SOC,42
31:37.7,48731321,2516,Temp_High,36
31:37.7,48731321,2516,Temp_Low,26
31:37.8,48834187,102866,Current,35.8
31:37.8,48834187,102866,Voltage,332.8
31:37.8,48834187,102866,Battery_SOC,43
