timestamp,total_elapsed_us,delta_us,signal,value
23:36:17.894,280086184,2399,Temp_Low,49.0
23:36:17.997,280188998,102814,Current,92.8
23:36:17.997,280188998,102814,Voltage,384.0
23:36:17.997,280188998,102814,Battery_SOC,100.0
23:36:17.999,280191510,2512,Temp_High,60.0
23:36:17.999,280191510,2512,Temp_Low,50.0
23:36:18.102,280294362,102852,Current,18.4
23:36:18.102,280294362,102852,Voltage,281.6
23:36:18.102,280294362,102852,Battery_SOC,0.0
23:36:18.104,280296763,2401,Temp_High,20.0
23:36:18.104,280296763,2401,Temp_Low,10.0
23:36:18.207,280399535,102772,Current,19.4
23:36:18.207,280399535,102772,Voltage,281.6
23:36:18.207,280399535,102772,Battery_SOC,1.0
23:36:18.209,280401861,2326,Temp_High,20.0
23:36:18.209,280401861,2326,Temp_Low,10.0
23:36:18.312,280504586,102725,Current,20.4
23:36:18.312,280504586,102725,Voltage,281.6
23:36:18.312,280504586,102725,Battery_SOC,2.0
23:36:18.315,280506972,2386,Temp_High,20.0
23:36:18.315,280506972,2386,Temp_Low,10.0
23:36:18.417,280609643,102671,Current,21.4
23:36:18.417,280609643,102671,Voltage,281.6
23:36:18.417,280609643,102671,Battery_SOC,3.0
23:36:18.420,280612118,2475,Temp_High,21.0
23:36:18.420,280612118,2475,Temp_Low,11.0
23:36:18.522,280714881,102763,Current,22.4
23:36:18.522,280714881,102763,Voltage,281.6
23:36:18.522,280714881,102763,Battery_SOC,4.0
23:36:18.525,280717180,2299,Temp_High,21.0
23:36:18.525,280717180,2299,Temp_Low,11.0
23:36:18.628,280819974,102794,Current,23.4
23:36:18.628,280819974,102794,Voltage,281.6
23:36:18.628,280819974,102794,Battery_SOC,5.0
23:36:18.630,280822282,2308,Temp_High,22.0
23:36:18.630,280822282,2308,Temp_Low,12.0
23:36:18.733,280925008,102726,Current,24.4
23:36:18.733,280925008,102726,Voltage,281.6
23:36:18.733,280925008,102726,Battery_SOC,6.0
23:36:18.735,280927391,2383,Temp_High,22.0
23:36:18.735,280927391,2383,Temp_Low,12.0
23:36:18.838,281030148,102757,Current,25.4
23:36:18.838,281030148,102757,Voltage,281.6
23:36:18.838,281030148,102757,Battery_SOC,7.0
23:36:18.840,281032505,2357,Temp_High,22.0
23:36:18.840,281032505,2357,Temp_Low,12.0
23:36:18.943,281135293,102788,Current,0.8
23:36:18.943,281135293,102788,Voltage,307.2
23:36:18.943,281135293,102788,Battery_SOC,8.0
23:36:18.945,281137595,2302,Temp_High,23.0
23:36:18.945,281137595,2302,Temp_Low,13.0
23:36:19.048,281240313,102718,Current,1.8
23:36:19.048,281240313,102718,Voltage,307.2
23:36:19.048,281240313,102718,Battery_SOC,9.0
23:36:19.050,281242726,2413,Temp_High,23.0
23:36:19.050,281242726,2413,Temp_Low,13.0
23:36:19.153,281345470,102744,Current,2.8
23:36:19.153,281345470,102744,Voltage,307.2
23:36:19.153,281345470,102744,Battery_SOC,10.0
23:36:19.156,281347915,2445,Temp_High,24.0
23:36:19.156,281347915,2445,Temp_Low,14.0
23:36:19.258,281450737,102822,Current,3.8
23:36:19.258,281450737,102822,Voltage,307.2
23:36:19.258,281450737,102822,Battery_SOC,11.0
23:36:19.261,281453154,2417,Temp_High,24.0
23:36:19.261,281453154,2417,Temp_Low,14.0
23:36:19.364,281555964,102810,Current,4.8
23:36:19.364,281555964,102810,Voltage,307.2
23:36:19.364,281555964,102810,Battery_SOC,12.0
23:36:19.366,281558387,2423,Temp_High,24.0
23:36:19.366,281558387,2423,Temp_Low,14.0
23:36:19.469,281661149,102762,Current,5.8
23:36:19.469,281661149,102762,Voltage,307.2
23:36:19.469,281661149,102762,Battery_SOC,13.0
23:36:19.471,281663615,2466,Temp_High,25.0
23:36:19.471,281663615,2466,Temp_Low,15.0
23:36:19.574,281766403,102788,Current,6.8
23:36:19.574,281766403,102788,Voltage,307.2
23:36:19.574,281766403,102788,Battery_SOC,14.0
23:36:19.576,281768840,2437,Temp_High,25.0
23:36:19.576,281768840,2437,Temp_Low,15.0
23:36:19.679,281871696,102856,Current,7.8
23:36:19.679,281871696,102856,Voltage,307.2
23:36:19.679,281871696,102856,Battery_SOC,15.0
23:36:19.682,281874082,2386,Temp_High,26.0
23:36:19.682,281874082,2386,Temp_Low,16.0
23:36:19.784,281976892,102810,Current,8.8
23:36:19.784,281976892,102810,Voltage,307.2
23:36:19.784,281976892,102810,Battery_SOC,16.0
23:36:19.787,281979347,2455,Temp_High,26.0
23:36:19.787,281979347,2455,Temp_Low,16.0
23:36:19.890,282082169,102822,Current,9.8
23:36:19.890,282082169,102822,Voltage,307.2
23:36:19.890,282082169,102822,Battery_SOC,17.0
23:36:19.892,282084619,2450,Temp_High,26.0
23:36:19.892,282084619,2450,Temp_Low,16.0
23:36:19.995,282187481,102862,Current,10.8
23:36:19.995,282187481,102862,Voltage,307.2
23:36:19.995,282187481,102862,Battery_SOC,18.0
23:36:19.997,282189896,2415,Temp_High,27.0
23:36:19.997,282189896,2415,Temp_Low,17.0
23:36:20.100,282292755,102859,Current,11.8
23:36:20.100,282292755,102859,Voltage,307.2
23:36:20.100,282292755,102859,Battery_SOC,19.0
23:36:20.103,282295202,2447,Temp_High,27.0
23:36:20.103,282295202,2447,Temp_Low,17.0
23:36:20.206,282398088,102886,Current,12.8
23:36:20.206,282398088,102886,Voltage,307.2
23:36:20.206,282398088,102886,Battery_SOC,20.0
23:36:20.208,282400435,2347,Temp_High,28.0
23:36:20.208,282400435,2347,Temp_Low,18.0
23:36:20.311,282503301,102866,Current,13.8
23:36:20.311,282503301,102866,Voltage,307.2
23:36:20.311,282503301,102866,Battery_SOC,21.0
23:36:20.313,282505709,2408,Temp_High,28.0
23:36:20.313,282505709,2408,Temp_Low,18.0
23:36:20.416,282608877,103168,Current,14.8
23:36:20.416,282608877,103168,Voltage,307.2
23:36:20.416,282608877,103168,Battery_SOC,22.0
23:36:20.419,282610978,2101,Temp_High,28.0
23:36:20.419,282610978,2101,Temp_Low,18.0
23:36:20.521,282713711,102733,Current,15.8
23:36:20.521,282713711,102733,Voltage,307.2
23:36:20.521,282713711,102733,Battery_SOC,23.0
23:36:20.524,282716241,2530,Temp_High,29.0
23:36:20.524,282716241,2530,Temp_Low,19.0
23:36:20.627,282819091,102850,Current,16.8
23:36:20.627,282819091,102850,Voltage,307.2
23:36:20.627,282819091,102850,Battery_SOC,24.0
23:36:20.629,282821587,2496,Temp_High,29.0
23:36:20.629,282821587,2496,Temp_Low,19.0
23:36:20.732,282924323,102736,Current,17.8
23:36:20.732,282924323,102736,Voltage,307.2
23:36:20.732,282924323,102736,Battery_SOC,25.0
23:36:20.734,282926790,2467,Temp_High,30.0
23:36:20.734,282926790,2467,Temp_Low,20.0
23:36:20.837,283029591,102801,Current,44.4
23:36:20.837,283029591,102801,Voltage,307.2
23:36:20.837,283029591,102801,Battery_SOC,26.0
23:36:20.840,283032062,2471,Temp_High,30.0
23:36:20.840,283032062,2471,Temp_Low,20.0
23:36:20.943,283134920,102858,Current,45.4
23:36:20.943,283134920,102858,Voltage,307.2
23:36:20.943,283134920,102858,Battery_SOC,27.0
23:36:20.945,283137321,2401,Temp_High,30.0
23:36:20.945,283137321,2401,Temp_Low,20.0
23:36:21.048,283240185,102864,Current,46.4
23:36:21.048,283240185,102864,Voltage,307.2
23:36:21.048,283240185,102864,Battery_SOC,28.0
23:36:21.050,283242594,2409,Temp_High,31.0
23:36:21.050,283242594,2409,Temp_Low,21.0
23:36:21.153,283345412,102818,Current,47.4
23:36:21.153,283345412,102818,Voltage,307.2
23:36:21.153,283345412,102818,Battery_SOC,29.0
23:36:21.155,283347871,2459,Temp_High,31.0
23:36:21.155,283347871,2459,Temp_Low,21.0
23:36:21.258,283450673,102802,Current,48.4
23:36:21.258,283450673,102802,Voltage,307.2
23:36:21.258,283450673,102802,Battery_SOC,30.0
23:36:21.261,283453139,2466,Temp_High,32.0
23:36:21.261,283453139,2466,Temp_Low,22.0
23:36:21.364,283556005,102866,Current,49.4
23:36:21.364,283556005,102866,Voltage,307.2
23:36:21.364,283556005,102866,Battery_SOC,31.0
23:36:21.366,283558418,2413,Temp_High,32.0
23:36:21.366,283558418,2413,Temp_Low,22.0
23:36:21.469,283661280,102862,Current,50.4
23:36:21.469,283661280,102862,Voltage,307.2
23:36:21.469,283661280,102862,Battery_SOC,32.0
23:36:21.471,283663694,2414,Temp_High,32.0
23:36:21.471,283663694,2414,Temp_Low,22.0
23:36:21.574,283766610,102916,Current,25.8
23:36:21.574,283766610,102916,Voltage,332.8
23:36:21.574,283766610,102916,Battery_SOC,33.0
23:36:21.577,283768919,2309,Temp_High,33.0
23:36:21.577,283768919,2309,Temp_Low,23.0
23:36:21.679,283871816,102897,Current,26.8
23:36:21.679,283871816,102897,Voltage,332.8
23:36:21.679,283871816,102897,Battery_SOC,34.0
23:36:21.682,283874159,2343,Temp_High,33.0
23:36:21.682,283874159,2343,Temp_Low,23.0
23:36:21.785,283977037,102878,Current,27.8
23:36:21.785,283977037,102878,Voltage,332.8
23:36:21.785,283977037,102878,Battery_SOC,35.0
23:36:21.787,283979465,2428,Temp_High,34.0
23:36:21.787,283979465,2428,Temp_Low,24.0
23:36:21.890,284082349,102884,Current,28.8
23:36:21.890,284082349,102884,Voltage,332.8
23:36:21.890,284082349,102884,Battery_SOC,36.0
23:36:21.892,284084700,2351,Temp_High,34.0
23:36:21.892,284084700,2351,Temp_Low,24.0
23:36:21.995,284187548,102848,Current,29.8
23:36:21.995,284187548,102848,Voltage,332.8
23:36:21.995,284187548,102848,Battery_SOC,37.0
23:36:21.998,284189975,2427,Temp_High,34.0
23:36:21.998,284189975,2427,Temp_Low,24.0
23:36:22.100,284292851,102876,Current,30.8
23:36:22.100,284292851,102876,Voltage,332.8
23:36:22.100,284292851,102876,Battery_SOC,38.0
23:36:22.103,284295242,2391,Temp_High,35.0
23:36:22.103,284295242,2391,Temp_Low,25.0
23:36:22.206,284398128,102886,Current,31.8
23:36:22.206,284398128,102886,Voltage,332.8
23:36:22.206,284398128,102886,Battery_SOC,39.0
23:36:22.208,284400496,2368,Temp_High,35.0
23:36:22.208,284400496,2368,Temp_Low,25.0
23:36:22.311,284503354,102858,Current,32.8
23:36:22.311,284503354,102858,Voltage,332.8
23:36:22.311,284503354,102858,Battery_SOC,40.0
23:36:22.313,284505763,2409,Temp_High,36.0
23:36:22.313,284505763,2409,Temp_Low,26.0
23:36:22.416,284608632,102869,Current,33.8
23:36:22.416,284608632,102869,Voltage,332.8
23:36:22.416,284608632,102869,Battery_SOC,41.0
23:36:22.419,284611033,2401,Temp_High,36.0
23:36:22.419,284611033,2401,Temp_Low,26.0
23:36:22.521,284713883,102850,Current,34.8
23:36:22.521,284713883,102850,Voltage,332.8
23:36:22.521,284713883,102850,Battery_SOC,42.0
23:36:22.524,284716305,2422,Temp_High,36.0
23:36:22.524,284716305,2422,Temp_Low,26.0
23:36:22.627,284819161,102856,Current,35.8
23:36:22.627,284819161,102856,Voltage,332.8
23:36:22.627,284819161,102856,Battery_SOC,43.0
23:36:22.629,284821584,2423,Temp_High,37.0
23:36:22.629,284821584,2423,Temp_Low,27.0
23:36:22.732,284924439,102855,Current,36.8
23:36:22.732,284924439,102855,Voltage,332.8
23:36:22.732,284924439,102855,Battery_SOC,44.0
23:36:22.734,284926858,2419,Temp_High,37.0
23:36:22.734,284926858,2419,Temp_Low,27.0
23:36:22.837,285029738,102880,Current,37.8
23:36:22.837,285029738,102880,Voltage,332.8
23:36:22.837,285029738,102880,Battery_SOC,45.0
23:36:22.840,285032139,2401,Temp_High,38.0
23:36:22.840,285032139,2401,Temp_Low,28.0
23:36:22.943,285135003,102864,Current,38.8
23:36:22.943,285135003,102864,Voltage,332.8
23:36:22.943,285135003,102864,Battery_SOC,46.0
23:36:22.945,285137402,2399,Temp_High,38.0
23:36:22.945,285137402,2399,Temp_Low,28.0
23:36:23.048,285240264,102862,Current,39.8
23:36:23.048,285240264,102862,Voltage,332.8
23:36:23.048,285240264,102862,Battery_SOC,47.0
23:36:23.050,285242669,2405,Temp_High,38.0
23:36:23.050,285242669,2405,Temp_Low,28.0
23:36:23.153,285345533,102864,Current,40.8
23:36:23.153,285345533,102864,Voltage,332.8
23:36:23.153,285345533,102864,Battery_SOC,48.0
23:36:23.156,285347926,2393,Temp_High,39.0
23:36:23.156,285347926,2393,Temp_Low,29.0
23:36:23.258,285450780,102854,Current,41.8
23:36:23.258,285450780,102854,Voltage,332.8
23:36:23.258,285450780,102854,Battery_SOC,49.0
23:36:23.261,285453199,2419,Temp_High,39.0
23:36:23.261,285453199,2419,Temp_Low,29.0
23:36:23.364,285556061,102862,Current,42.8
23:36:23.364,285556061,102862,Voltage,332.8
23:36:23.364,285556061,102862,Battery_SOC,50.0
23:36:23.366,285558476,2415,Temp_High,40.0
23:36:23.366,285558476,2415,Temp_Low,30.0
23:36:23.469,285661330,102854,Current,43.8
23:36:23.469,285661330,102854,Voltage,332.8
23:36:23.469,285661330,102854,Battery_SOC,51.0
23:36:23.471,285663784,2454,Temp_High,40.0
23:36:23.471,285663784,2454,Temp_Low,30.0
23:36:23.574,285766664,102880,Current,70.4
23:36:23.574,285766664,102880,Voltage,332.8
23:36:23.574,285766664,102880,Battery_SOC,52.0
23:36:23.577,285769027,2363,Temp_High,40.0
23:36:23.577,285769027,2363,Temp_Low,30.0
23:36:23.679,285871906,102879,Current,71.4
23:36:23.679,285871906,102879,Voltage,332.8
23:36:23.679,285871906,102879,Battery_SOC,53.0
23:36:23.682,285874299,2393,Temp_High,41.0
23:36:23.682,285874299,2393,Temp_Low,31.0
23:36:23.785,285977177,102878,Current,72.4
23:36:23.785,285977177,102878,Voltage,332.8
23:36:23.785,285977177,102878,Battery_SOC,54.0
23:36:23.787,285979577,2400,Temp_High,41.0
23:36:23.787,285979577,2400,Temp_Low,31.0
23:36:23.890,286082453,102876,Current,73.4
23:36:23.890,286082453,102876,Voltage,332.8
23:36:23.890,286082453,102876,Battery_SOC,55.0
23:36:23.892,286084844,2391,Temp_High,42.0
23:36:23.892,286084844,2391,Temp_Low,32.0
23:36:23.995,286187698,102854,Current,74.4
23:36:23.995,286187698,102854,Voltage,332.8
23:36:23.995,286187698,102854,Battery_SOC,56.0
23:36:23.998,286190122,2424,Temp_High,42.0
23:36:23.998,286190122,2424,Temp_Low,32.0
23:36:24.101,286292930,102808,Current,75.4
23:36:24.101,286292930,102808,Voltage,332.8
23:36:24.101,286292930,102808,Battery_SOC,57.0
23:36:24.103,286295404,2474,Temp_High,42.0
23:36:24.103,286295404,2474,Temp_Low,32.0
23:36:24.206,286398261,102857,Current,76.4
23:36:24.206,286398261,102857,Voltage,332.8
23:36:24.206,286398261,102857,Battery_SOC,58.0
23:36:24.208,286400669,2408,Temp_High,43.0
23:36:24.208,286400669,2408,Temp_Low,33.0
23:36:24.311,286503428,102759,Current,51.8
23:36:24.311,286503428,102759,Voltage,358.4
23:36:24.311,286503428,102759,Battery_SOC,59.0
23:36:24.314,286505914,2486,Temp_High,43.0
23:36:24.314,286505914,2486,Temp_Low,33.0
23:36:24.416,286608756,102842,Current,52.8
23:36:24.416,286608756,102842,Voltage,358.4
23:36:24.416,286608756,102842,Battery_SOC,60.0
23:36:24.419,286611241,2485,Temp_High,44.0
23:36:24.419,286611241,2485,Temp_Low,34.0
23:36:24.522,286713995,102754,Current,53.8
23:36:24.522,286713995,102754,Voltage,358.4
23:36:24.522,286713995,102754,Battery_SOC,61.0
23:36:24.524,286716456,2461,Temp_High,44.0
23:36:24.524,286716456,2461,Temp_Low,34.0
23:36:24.627,286819270,102814,Current,54.8
23:36:24.627,286819270,102814,Voltage,358.4
23:36:24.627,286819270,102814,Battery_SOC,62.0
23:36:24.629,286821724,2454,Temp_High,44.0
23:36:24.629,286821724,2454,Temp_Low,34.0
23:36:24.732,286924580,102856,Current,55.8
23:36:24.732,286924580,102856,Voltage,358.4
23:36:24.732,286924580,102856,Battery_SOC,63.0
23:36:24.735,286927001,2421,Temp_High,45.0
23:36:24.735,286927001,2421,Temp_Low,35.0
23:36:24.837,287029880,102879,Current,56.8
23:36:24.837,287029880,102879,Voltage,358.4
23:36:24.837,287029880,102879,Battery_SOC,64.0
23:36:24.840,287032285,2405,Temp_High,45.0
23:36:24.840,287032285,2405,Temp_Low,35.0
23:36:24.943,287135127,102842,Current,57.8
23:36:24.943,287135127,102842,Voltage,358.4
23:36:24.943,287135127,102842,Battery_SOC,65.0
23:36:24.945,287137531,2404,Temp_High,46.0
23:36:24.945,287137531,2404,Temp_Low,36.0
23:36:25.048,287240337,102806,Current,58.8
23:36:25.048,287240337,102806,Voltage,358.4
23:36:25.048,287240337,102806,Battery_SOC,66.0
23:36:25.050,287242794,2457,Temp_High,46.0
23:36:25.050,287242794,2457,Temp_Low,36.0
23:36:25.153,287345614,102820,Current,59.8
23:36:25.153,287345614,102820,Voltage,358.4
23:36:25.153,287345614,102820,Battery_SOC,67.0
23:36:25.156,287348120,2506,Temp_High,46.0
23:36:25.156,287348120,2506,Temp_Low,36.0
23:36:25.259,287450975,102855,Current,60.8
23:36:25.259,287450975,102855,Voltage,358.4
23:36:25.259,287450975,102855,Battery_SOC,68.0
23:36:25.261,287453338,2363,Temp_High,47.0
23:36:25.261,287453338,2363,Temp_Low,37.0
23:36:25.364,287556138,102800,Current,61.8
23:36:25.364,287556138,102800,Voltage,358.4
23:36:25.364,287556138,102800,Battery_SOC,69.0
23:36:25.366,287558614,2476,Temp_High,47.0
23:36:25.366,287558614,2476,Temp_Low,37.0
23:36:25.469,287661450,102836,Current,62.8
23:36:25.469,287661450,102836,Voltage,358.4
23:36:25.469,287661450,102836,Battery_SOC,70.0
23:36:25.471,287663885,2435,Temp_High,48.0
23:36:25.471,287663885,2435,Temp_Low,38.0
23:36:25.574,287766758,102873,Current,63.8
23:36:25.574,287766758,102873,Voltage,358.4
23:36:25.574,287766758,102873,Battery_SOC,71.0
23:36:25.577,287769151,2393,Temp_High,48.0
23:36:25.577,287769151,2393,Temp_Low,38.0
23:36:25.680,287872023,102872,Current,64.8
23:36:25.680,287872023,102872,Voltage,358.4
23:36:25.680,287872023,102872,Battery_SOC,72.0
23:36:25.682,287874421,2398,Temp_High,48.0
23:36:25.682,287874421,2398,Temp_Low,38.0
23:36:25.785,287977287,102866,Current,65.8
23:36:25.785,287977287,102866,Voltage,358.4
23:36:25.785,287977287,102866,Battery_SOC,73.0
23:36:25.787,287979704,2417,Temp_High,49.0
23:36:25.787,287979704,2417,Temp_Low,39.0
23:36:25.890,288082586,102882,Current,66.8
23:36:25.890,288082586,102882,Voltage,358.4
23:36:25.890,288082586,102882,Battery_SOC,74.0
23:36:25.893,288084975,2389,Temp_High,49.0
23:36:25.893,288084975,2389,Temp_Low,39.0
23:36:25.995,288187769,102794,Current,67.8
23:36:25.995,288187769,102794,Voltage,358.4
23:36:25.995,288187769,102794,Battery_SOC,75.0
23:36:25.998,288190244,2475,Temp_High,50.0
23:36:25.998,288190244,2475,Temp_Low,40.0
23:36:26.101,288293052,102808,Current,68.8
23:36:26.101,288293052,102808,Voltage,358.4
23:36:26.101,288293052,102808,Battery_SOC,76.0
23:36:26.103,288295520,2468,Temp_High,50.0
23:36:26.103,288295520,2468,Temp_Low,40.0
23:36:26.206,288398382,102862,Current,95.4
23:36:26.206,288398382,102862,Voltage,358.4
23:36:26.206,288398382,102862,Battery_SOC,77.0
23:36:26.208,288400797,2415,Temp_High,50.0
23:36:26.208,288400797,2415,Temp_Low,40.0
23:36:26.311,288503650,102853,Current,96.4
23:36:26.311,288503650,102853,Voltage,358.4
23:36:26.311,288503650,102853,Battery_SOC,78.0
23:36:26.314,288506065,2415,Temp_High,51.0
23:36:26.314,288506065,2415,Temp_Low,41.0
23:36:26.417,288608939,102874,Current,97.4
23:36:26.417,288608939,102874,Voltage,358.4
23:36:26.417,288608939,102874,Battery_SOC,79.0
23:36:26.419,288611351,2412,Temp_High,51.0
23:36:26.419,288611351,2412,Temp_Low,41.0
23:36:26.522,288714221,102870,Current,98.4
23:36:26.522,288714221,102870,Voltage,358.4
23:36:26.522,288714221,102870,Battery_SOC,80.0
23:36:26.524,288716622,2401,Temp_High,52.0
23:36:26.524,288716622,2401,Temp_Low,42.0
23:36:26.627,288819476,102854,Current,99.4
23:36:26.627,288819476,102854,Voltage,358.4
23:36:26.627,288819476,102854,Battery_SOC,81.0
23:36:26.629,288821892,2416,Temp_High,52.0
23:36:26.629,288821892,2416,Temp_Low,42.0
23:36:26.732,288924694,102802,Current,100.4
23:36:26.732,288924694,102802,Voltage,358.4
23:36:26.732,288924694,102802,Battery_SOC,82.0
23:36:26.735,288927165,2471,Temp_High,52.0
23:36:26.735,288927165,2471,Temp_Low,42.0
23:36:26.838,289029991,102826,Current,101.4
23:36:26.838,289029991,102826,Voltage,358.4
23:36:26.838,289029991,102826,Battery_SOC,83.0
23:36:26.840,289032491,2500,Temp_High,53.0
23:36:26.840,289032491,2500,Temp_Low,43.0
23:36:26.943,289135354,102863,Current,76.8
23:36:26.943,289135354,102863,Voltage,384.0
23:36:26.943,289135354,102863,Battery_SOC,84.0
23:36:26.945,289137668,2314,Temp_High,53.0
23:36:26.945,289137668,2314,Temp_Low,43.0
23:36:27.048,289240489,102821,Current,77.8
23:36:27.048,289240489,102821,Voltage,384.0
23:36:27.048,289240489,102821,Battery_SOC,85.0
23:36:27.050,289242907,2418,Temp_High,54.0
23:36:27.050,289242907,2418,Temp_Low,44.0
23:36:27.153,289345659,102752,Current,78.8
23:36:27.153,289345659,102752,Voltage,384.0
23:36:27.153,289345659,102752,Battery_SOC,86.0
23:36:27.156,289348179,2520,Temp_High,54.0
23:36:27.156,289348179,2520,Temp_Low,44.0
23:36:27.259,289451051,102872,Current,79.8
23:36:27.259,289451051,102872,Voltage,384.0
23:36:27.259,289451051,102872,Battery_SOC,87.0
23:36:27.261,289453450,2399,Temp_High,54.0
23:36:27.261,289453450,2399,Temp_Low,44.0
23:36:27.364,289556246,102796,Current,80.8
23:36:27.364,289556246,102796,Voltage,384.0
23:36:27.364,289556246,102796,Battery_SOC,88.0
23:36:27.366,289558710,2464,Temp_High,55.0
23:36:27.366,289558710,2464,Temp_Low,45.0
23:36:27.469,289661443,102733,Current,81.8
23:36:27.469,289661443,102733,Voltage,384.0
23:36:27.469,289661443,102733,Battery_SOC,89.0
23:36:27.472,289663979,2536,Temp_High,55.0
23:36:27.472,289663979,2536,Temp_Low,45.0
23:36:27.574,289766789,102810,Current,82.8
23:36:27.574,289766789,102810,Voltage,384.0
23:36:27.574,289766789,102810,Battery_SOC,90.0
23:36:27.577,289769252,2463,Temp_High,56.0
23:36:27.577,289769252,2463,Temp_Low,46.0
23:36:27.680,289872125,102873,Current,83.8
23:36:27.680,289872125,102873,Voltage,384.0
23:36:27.680,289872125,102873,Battery_SOC,91.0
23:36:27.682,289874536,2411,Temp_High,56.0
23:36:27.682,289874536,2411,Temp_Low,46.0
23:36:27.785,289977346,102810,Current,84.8
23:36:27.785,289977346,102810,Voltage,384.0
23:36:27.785,289977346,102810,Battery_SOC,92.0
23:36:27.787,289979807,2461,Temp_High,56.0
23:36:27.787,289979807,2461,Temp_Low,46.0
23:36:27.890,290082636,102829,Current,85.8
23:36:27.890,290082636,102829,Voltage,384.0
23:36:27.890,290082636,102829,Battery_SOC,93.0
23:36:27.893,290085133,2497,Temp_High,57.0
23:36:27.893,290085133,2497,Temp_Low,47.0
23:36:27.996,290187919,102786,Current,86.8
23:36:27.996,290187919,102786,Voltage,384.0
23:36:27.996,290187919,102786,Battery_SOC,94.0
23:36:27.998,290190336,2417,Temp_High,57.0
23:36:27.998,290190336,2417,Temp_Low,47.0
23:36:28.101,290293090,102754,Current,87.8
23:36:28.101,290293090,102754,Voltage,384.0
23:36:28.101,290293090,102754,Battery_SOC,95.0
23:36:28.103,290295615,2525,Temp_High,58.0
23:36:28.103,290295615,2525,Temp_Low,48.0
23:36:28.206,290398387,102772,Current,88.8
23:36:28.206,290398387,102772,Voltage,384.0
23:36:28.206,290398387,102772,Battery_SOC,96.0
23:36:28.208,290400887,2500,Temp_High,58.0
23:36:28.208,290400887,2500,Temp_Low,48.0
23:36:28.311,290503735,102848,Current,89.8
23:36:28.311,290503735,102848,Voltage,384.0
23:36:28.311,290503735,102848,Battery_SOC,97.0
23:36:28.314,290506138,2403,Temp_High,58.0
23:36:28.314,290506138,2403,Temp_Low,48.0
23:36:28.417,290608952,102814,Current,90.8
23:36:28.417,290608952,102814,Voltage,384.0
23:36:28.417,290608952,102814,Battery_SOC,98.0
23:36:28.419,290611402,2450,Temp_High,59.0
23:36:28.419,290611402,2450,Temp_Low,49.0
23:36:28.522,290714218,102816,Current,91.8
23:36:28.522,290714218,102816,Voltage,384.0
23:36:28.522,290714218,102816,Battery_SOC,99.0
23:36:28.524,290716730,2512,Temp_High,59.0
23:36:28.524,290716730,2512,Temp_Low,49.0
23:36:28.627,290819586,102856,Current,92.8
23:36:28.627,290819586,102856,Voltage,384.0
23:36:28.627,290819586,102856,Battery_SOC,100.0
23:36:28.630,290821993,2407,Temp_High,60.0
23:36:28.630,290821993,2407,Temp_Low,50.0
23:36:28.732,290924911,102918,Current,18.4
23:36:28.732,290924911,102918,Voltage,281.6
23:36:28.732,290924911,102918,Battery_SOC,0.0
23:36:28.735,290927236,2325,Temp_High,20.0
23:36:28.735,290927236,2325,Temp_Low,10.0
23:36:28.838,291030052,102816,Current,19.4
23:36:28.838,291030052,102816,Voltage,281.6
23:36:28.838,291030052,102816,Battery_SOC,1.0
23:36:28.840,291032350,2298,Temp_High,20.0
23:36:28.840,291032350,2298,Temp_Low,10.0
23:36:28.943,291135126,102776,Current,20.4
23:36:28.943,291135126,102776,Voltage,281.6
23:36:28.943,291135126,102776,Battery_SOC,2.0
23:36:28.945,291137447,2321,Temp_High,20.0
23:36:28.945,291137447,2321,Temp_Low,10.0
23:36:29.048,291240211,102764,Current,21.4
23:36:29.048,291240211,102764,Voltage,281.6
23:36:29.048,291240211,102764,Battery_SOC,3.0
23:36:29.050,291242543,2332,Temp_High,21.0
23:36:29.050,291242543,2332,Temp_Low,11.0
23:36:29.153,291345273,102730,Current,22.4
23:36:29.153,291345273,102730,Voltage,281.6
23:36:29.153,291345273,102730,Battery_SOC,4.0
23:36:29.155,291347652,2379,Temp_High,21.0
23:36:29.155,291347652,2379,Temp_Low,11.0
23:36:29.258,291450308,102656,Current,23.4
23:36:29.258,291450308,102656,Voltage,281.6
23:36:29.258,291450308,102656,Battery_SOC,5.0
23:36:29.260,291452756,2448,Temp_High,22.0
23:36:29.260,291452756,2448,Temp_Low,12.0
23:36:29.363,291555476,102720,Current,24.4
23:36:29.363,291555476,102720,Voltage,281.6
23:36:29.363,291555476,102720,Battery_SOC,6.0
23:36:29.365,291557857,2381,Temp_High,22.0
23:36:29.365,291557857,2381,Temp_Low,12.0
23:36:29.468,291660571,102714,Current,25.4
23:36:29.468,291660571,102714,Voltage,281.6
23:36:29.468,291660571,102714,Battery_SOC,7.0
23:36:29.471,291662958,2387,Temp_High,22.0
23:36:29.471,291662958,2387,Temp_Low,12.0
23:36:29.573,291765690,102732,Current,0.8
23:36:29.573,291765690,102732,Voltage,307.2
23:36:29.573,291765690,102732,Battery_SOC,8.0
23:36:29.576,291768062,2372,Temp_High,23.0
23:36:29.576,291768062,2372,Temp_Low,13.0
23:36:29.678,291870786,102724,Current,1.8
23:36:29.678,291870786,102724,Voltage,307.2
23:36:29.678,291870786,102724,Battery_SOC,9.0
23:36:29.681,291873187,2401,Temp_High,23.0
23:36:29.681,291873187,2401,Temp_Low,13.0
23:36:29.784,291975913,102726,Current,2.8
23:36:29.784,291975913,102726,Voltage,307.2
